Title;Author;URL
5 methods you can use to grow and learn as a developer every day;@zack_minott;https://medium.com/@zack_minott/5-methods-you-can-use-to-grow-and-learn-as-a-developer-every-day-6da1aa56bb59
5 mind blowing machine learning deep tech projects;@m.fortitudo.fr;https://medium.com/@m.fortitudo.fr/5-mind-blowing-machine-learning-deep-tech-projects-b33479318986
5 minute guide to decorators in python;@radecicdario;https://medium.com/@radecicdario/5-minute-guide-to-decorators-in-python-b5ca0f2c7ce7
5 mistakes that engineering managers make;@eisabai;https://medium.com/@eisabai/5-mistakes-that-engineering-managers-make-75aecf42525c
5 mistakes to avoid when using pandas in python for data scientists;@ahmasoh;https://medium.com/@ahmasoh/5-mistakes-to-avoid-when-using-pandas-in-python-for-data-scientists-ba1a985b84af
5 must know pandas operations on strings;@soneryildirim1988;https://medium.com/@soneryildirim1988/5-must-know-pandas-operations-on-strings-4f88ca6b8e25
5 node js express tutorials to go from beginner to expert;@catalinpit;https://medium.com/@catalinpit/5-node-js-express-tutorials-to-go-from-beginner-to-expert-f658b9331402
5 noncoding skills thatll set you apart as a developer;@deleteman123;https://medium.com/@deleteman123/5-noncoding-skills-thatll-set-you-apart-as-a-developer-a8f64d55a08e
5 obscure python libraries every data scientist should know;@andre_ye;https://medium.com/@andre_ye/5-obscure-python-libraries-every-data-scientist-should-know-3651bf5d3be3
5 pairs of magic methods in python you should know;@yong.cui01;https://medium.com/@yong.cui01/5-pairs-of-magic-methods-in-python-you-should-know-f98f0e5356d6
5 perspectives to why dropout works so well;@andre_ye;https://medium.com/@andre_ye/5-perspectives-to-why-dropout-works-so-well-1c10617b8028
5 pitfalls of nosql databases;@zorteran;https://medium.com/@zorteran/5-pitfalls-of-nosql-databases-c35012431a80
5 powerful python f strings use cases;@anupamchugh;https://medium.com/@anupamchugh/5-powerful-python-f-strings-use-cases-acfb6070a8dd
5 powerful visualisation with pandas for data preprocessing;@kaushikthoughts;https://medium.com/@kaushikthoughts/5-powerful-visualisation-with-pandas-for-data-preprocessing-bbf6a2033efd
5 python books to code with;@lautarolobo;https://medium.com/@lautarolobo/5-python-books-to-code-with-f2fe45f3dddd
5 python code smells you should be wary of;@anupamchugh;https://medium.com/@anupamchugh/5-python-code-smells-you-should-be-wary-of-c48cc0eb9d8b
5 python concepts related to parentheses;@yong.cui01;https://medium.com/@yong.cui01/5-python-concepts-related-to-parentheses-7230b70cf735
5 python tricks you should start using in 2021;@romanorac;https://medium.com/@romanorac/5-python-tricks-you-should-start-using-in-2021-1084af21c2f2
5 quick easy hacks to write more computationally efficient code;@andre_ye;https://medium.com/@andre_ye/5-quick-easy-hacks-to-write-more-computationally-efficient-code-b1168208b8df
5 reasons to become a software craftsman;@dieterjordens;https://medium.com/@dieterjordens/5-reasons-to-become-a-software-craftsman-86ab3d7c4cf9
5 red flags to watch for in a software interview;@michael.thanh;https://medium.com/@michael.thanh/5-red-flags-to-watch-for-in-a-software-interview-7637435c9603
5 scikit learn must know hidden gems;@andre_ye;https://medium.com/@andre_ye/5-scikit-learn-must-know-hidden-gems-8249e5214a73
5 signs of a senior developer;@daaaan;https://medium.com/@daaaan/5-signs-of-a-senior-developer-7f5c59093c73
5 simple one liners youve been looking for to level up your python visualization;@andre_ye;https://medium.com/@andre_ye/5-simple-one-liners-youve-been-looking-for-to-level-up-your-python-visualization-42ebc1deafbc
5 simple tips for beginner programmers;@sadamiak;https://medium.com/@sadamiak/5-simple-tips-for-beginner-programmers-1d4fcdde43a3
5 simple ways to write clean code;@spathania08;https://medium.com/@spathania08/5-simple-ways-to-write-clean-code-d8d1ca1b202
5 steps to a beautiful terminal that youll love using;@clairechabas;https://medium.com/@clairechabas/5-steps-to-a-beautiful-terminal-that-youll-love-using-9e94ecb4191b
5 steps to easy web scraping;@josepholadipupoibeun;https://medium.com/@josepholadipupoibeun/5-steps-to-easy-web-scraping-17d063824c41
5 things to know to level up your skills with tuples in python;@yong.cui01;https://medium.com/@yong.cui01/5-things-to-know-to-level-up-your-skills-with-tuples-in-python-6e7c1dc16945
5 things you dont know about pycaret;@moez_62905;https://medium.com/@moez_62905/5-things-you-dont-know-about-pycaret-528db0436eec
5 tips to build a faster web crawler;@flemmerwill;https://medium.com/@flemmerwill/5-tips-to-build-a-faster-web-crawler-f2bbc90cf233
5 tools to boost your productivity on windows 10;@coderscat;https://medium.com/@coderscat/5-tools-to-boost-your-productivity-on-windows-10-78f028cd6305
5 top tips for data scraping using selenium;@stephenfordham;https://medium.com/@stephenfordham/5-top-tips-for-data-scraping-using-selenium-d8b83804681c
5 trends in big data and sql to be excited about in 2020;@SeattleDataGuy;https://medium.com/@SeattleDataGuy/5-trends-in-big-data-and-sql-to-be-excited-about-in-2020-1489464e7aee
5 tricks to write more concise python code;@yong.cui01;https://medium.com/@yong.cui01/5-tricks-to-write-more-concise-python-code-f075f66336b6
5 underrated apps for programmers you should use right now;@richard.so21;https://medium.com/@richard.so21/5-underrated-apps-for-programmers-you-should-use-right-now-738388693169
5 underrated python libraries to use in your next data science project;@eng.sam92;https://medium.com/@eng.sam92/5-underrated-python-libraries-to-use-in-your-next-data-science-project-4ae2a73c4728
5 unique python modules for creating machine learning and data science projects that stand out;@bharath.k1297;https://medium.com/@bharath.k1297/5-unique-python-modules-for-creating-machine-learning-and-data-science-projects-that-stand-out-a890519de3ae
5 useful coding challenge websites for beginners;@mehdiouss315;https://medium.com/@mehdiouss315/5-useful-coding-challenge-websites-for-beginners-b974be3474d7
5 useful image manipulation techniques using python opencv;@yong.cui01;https://medium.com/@yong.cui01/5-useful-image-manipulation-techniques-using-python-opencv-505492d077ef
5 useful tips with python dictionaries;@yong.cui01;https://medium.com/@yong.cui01/5-useful-tips-with-python-dictionaries-74747a4fd172
5 uses of asterisks in python;@yangzhou1993;https://medium.com/@yangzhou1993/5-uses-of-asterisks-in-python-3007911c198f
5 visual studio code extensions for data scientists;@dpoulopoulos;https://medium.com/@dpoulopoulos/5-visual-studio-code-extensions-for-data-scientists-937487b987c0
5 ways julia is better than python;@emmettgb;https://medium.com/@emmettgb/5-ways-julia-is-better-than-python-334cc66d64ae
5 ways small businesses can benefit from the ai revolution right now;@incmagazine;https://medium.com/@incmagazine/5-ways-small-businesses-can-benefit-from-the-ai-revolution-right-now-219194913bac
50 year old cybernetics questions for an ethical future of ai;@dpereirapaz;https://medium.com/@dpereirapaz/50-year-old-cybernetics-questions-for-an-ethical-future-of-ai-8287beb96257
536 ad the worst year in history;@saamir.ansari;https://medium.com/@saamir.ansari/536-ad-the-worst-year-in-history-472a32797e46
5x faster scikit learn parameter tuning in 5 lines of code;@michaelchau_99485;https://medium.com/@michaelchau_99485/5x-faster-scikit-learn-parameter-tuning-in-5-lines-of-code-be6bdd21833c
6 amazing javascript destructuring tricks;@anupamchugh;https://medium.com/@anupamchugh/6-amazing-javascript-destructuring-tricks-d47da9a0047f
6 best startup choices with artificial intelligence;@bharath.k1297;https://medium.com/@bharath.k1297/6-best-startup-choices-with-artificial-intelligence-360260ccf89e
6 essential things i wish i knew when i started programming;@nickbulljs;https://medium.com/@nickbulljs/6-essential-things-i-wish-i-knew-when-i-started-programming-b4c1ea2c2d59
6 form related html tags you might not know about;@albertwalicki;https://medium.com/@albertwalicki/6-form-related-html-tags-you-might-not-know-about-e477439d0c47
6 front end coding ideas that will get you fired up to code;@indreklasn;https://medium.com/@indreklasn/6-front-end-coding-ideas-that-will-get-you-fired-up-to-code-d084a1e6a4a8
6 hard learned lessons from building payment systems;@bennysitbon;https://medium.com/@bennysitbon/6-hard-learned-lessons-from-building-payment-systems-1d8ca7233f82
6 key commands to get started with pythons beautiful soup for data scientists;@ahmasoh;https://medium.com/@ahmasoh/6-key-commands-to-get-started-with-pythons-beautiful-soup-for-data-scientists-4be61c24eea8
6 lesser known pandas plotting tools;@soneryildirim1988;https://medium.com/@soneryildirim1988/6-lesser-known-pandas-plotting-tools-fda5adb232ef
6 lesser nown yet awesome tricks in pandas;@enttyee;https://medium.com/@enttyee/6-lesser-nown-yet-awesome-tricks-in-pandas-32236f3785c8
6 lessons from investors to earn more as a programmer;@anna.anisienia;https://medium.com/@anna.anisienia/6-lessons-from-investors-to-earn-more-as-a-programmer-dcbd63db8187
6 must read books for new technical leads;@cionescu1;https://medium.com/@cionescu1/6-must-read-books-for-new-technical-leads-99e9737b8630
6 pandas display options you should memories;@qiuyujx;https://medium.com/@qiuyujx/6-pandas-display-options-you-should-memories-84adf8887bc3
6 pandas tricks you should know to speed up your data analysis;@bindiatwork;https://medium.com/@bindiatwork/6-pandas-tricks-you-should-know-to-speed-up-your-data-analysis-d3dec7c29e5
6 programming jokes that will make you lol;@vj0809;https://medium.com/@vj0809/6-programming-jokes-that-will-make-you-lol-131b8cae4dc5
6 projects you can build today to level up your front end coding skills;@indreklasn;https://medium.com/@indreklasn/6-projects-you-can-build-today-to-level-up-your-front-end-coding-skills-5fef6406426b
6 questions asked by machine learning enthusiasts;@richmondalake;https://medium.com/@richmondalake/6-questions-asked-by-machine-learning-enthusiasts-d2931eabeeee
6 things programmers know are bad but still do anyway;@daaaan;https://medium.com/@daaaan/6-things-programmers-know-are-bad-but-still-do-anyway-45d9460ebde
6 things to know about accessing python attributes;@yong.cui01;https://medium.com/@yong.cui01/6-things-to-know-about-accessing-python-attributes-b7da11525a8e
6 things to know to master python closures;@yong.cui01;https://medium.com/@yong.cui01/6-things-to-know-to-master-python-closures-1586ca5165c6
6 things you can do to improve your programming skills;@cleberdsouza;https://medium.com/@cleberdsouza/6-things-you-can-do-to-improve-your-programming-skills-7fb0773119
6 tips for better core data performance;@ajvanderlee;https://medium.com/@ajvanderlee/6-tips-for-better-core-data-performance-d7ff8fc07f36
6 tips to stay motivated on your side projects;@ericjaychi;https://medium.com/@ericjaychi/6-tips-to-stay-motivated-on-your-side-projects-903432041644
6 uncommon visual studio extensions for greater productivity;@emanuelsmarques;https://medium.com/@emanuelsmarques/6-uncommon-visual-studio-extensions-for-greater-productivity-f871d15a70a3
6 ways to apply a function to pandas dataframe rows;@scgupta;https://medium.com/@scgupta/6-ways-to-apply-a-function-to-pandas-dataframe-rows-76df74165ee4
6 ways to significantly speed up pandas with a couple lines of code part 1;@30mb1;https://medium.com/@30mb1/6-ways-to-significantly-speed-up-pandas-with-a-couple-lines-of-code-part-1-2c2dfb0de230
63 machine learning algorithms introduction;@priyanshu.mba19218;https://medium.com/@priyanshu.mba19218/63-machine-learning-algorithms-introduction-5e8ea4129644
7 amazing git extensions for vs code;@keith95;https://medium.com/@keith95/7-amazing-git-extensions-for-vs-code-4a8bd36c074b
7 awesome command line tools;@ericjaychi;https://medium.com/@ericjaychi/7-awesome-command-line-tools-36cea5cfc026
7 commands in python to make your life easier;@chaitanyabaweja1;https://medium.com/@chaitanyabaweja1/7-commands-in-python-to-make-your-life-easier-d48dd0992b57
7 cool python tricks that you probably didnt know;@nipunsher;https://medium.com/@nipunsher/7-cool-python-tricks-that-you-probably-didnt-know-634ae56112be
7 deadly sins python developers do;@anupamchugh;https://medium.com/@anupamchugh/7-deadly-sins-python-developers-do-eb53d8a880
7 essential non technical skills every successful developer should have;@mahdhirezvi;https://medium.com/@mahdhirezvi/7-essential-non-technical-skills-every-successful-developer-should-have-9308dfa3358e
7 fantastic resources for tech interview prep;@michael.thanh;https://medium.com/@michael.thanh/7-fantastic-resources-for-tech-interview-prep-607df806584e
7 free apis that nobody is talking about;@anuragkanoria;https://medium.com/@anuragkanoria/7-free-apis-that-nobody-is-talking-about-cf974e15917
7 free ebooks every data scientist should read in 2020;@romanorac;https://medium.com/@romanorac/7-free-ebooks-every-data-scientist-should-read-in-2020-32508ad704b7
